id,encounter_date,reported_date,year,month,hour,season,country_code,country,region,locale,latitude,longitude,ufo_shape,duration_secs,description
24502,2003-01-04 22:15:00,2003-03-04,2003,January,22,Winter,,Finland,,Espoo,60.205491,24.6559,Fireball,120.0,there were flames in the sky like an aeroplane in fire or candle.
24558,2008-01-04 20:44:00,2008-01-21,2008,January,20,Winter,,United States,Connecticut,New Britain,41.6611111,-72.78,Diamond,1248.0,diamond-shaped craft with two orange lights hovering in the sky  before fading and vanishing.
24838,2001-01-06 02:30:00,2001-08-05,2001,January,2,Winter,,Netherlands,North Holland,,52.514382,4.964061,Formation,30.0,stunt show made by 3 objects....
24867,2004-01-06 22:00:00,2004-01-17,2004,January,22,Winter,,United States,New York,,41.0588889,-74.0222222,,60.0,large yellow bright light observed too low and much to large to be a plane
24959,2013-01-06 18:35:00,2013-10-23,2013,January,18,Winter,CUB,Cayman Islands,,,19.32217,-81.240869,Circle,60.0,object came across 7 mile beach from ocean. stopped then took off into space at high rate of speed. event reocurred a few mins later i
25136,2012-01-07 07:00:00,2012-02-03,2012,January,7,Winter,,United States,Maryland,Baltimore,39.321528,-76.574831,Triangle,120.0,triangle shaped craft with white lights seen hovering over highway
25137,2012-01-07 14:20:00,2012-01-12,2012,January,14,Winter,,Japan,,Saitama,35.906487,139.628754,Sphere,60.0,two brothers witness 10 to 15 spherical objects traveling southeast toward tokyo.
25305,2012-01-08 09:00:00,2012-01-12,2012,January,9,Winter,,Netherlands,South Holland,Rotterdam,51.921667,4.481111,Light,900.0,bright lights near rotterdam airport
25417,2007-01-09 23:39:00,2007-02-01,2007,January,23,Winter,,United States,New York,,40.7138889,-73.5594444,Unknown,30.0,my wife and i were getting ready to sleep and both of us heard this strange noise. at first it was loud almost like an aircraft engine
25604,2009-02-10 18:22:00,2009-03-19,2009,February,18,Winter,,United Kingdom,England,London,51.65,-0.2,Triangle,420.0,square then triangular formation of lights north of london 10th. february 2009
25671,1999-02-11 19:30:00,1999-04-02,1999,February,19,Winter,,United States,California,,38.3269444,-122.7061111,Fireball,10.0,i was driving north on hwy 101 over the hill from peteluma to cotati when i saw a green/blue orb pass in front of my car in the upper p
25686,2001-02-11 22:30:00,2001-03-06,2001,February,22,Winter,,United Kingdom,England,St Albans,51.75,-0.333333,Formation,300.0,one bright flare-like light with 3 pinpoint lights moving towards it
25704,2004-02-11 05:45:00,2005-05-24,2004,February,5,Winter,,United States,Massachusetts,Boston,42.325,-71.0958333,Light,300.0,((nuforc note:  possible sighting of planets??  pd))  unusual pre-dawn sighting.
25779,2011-02-11 20:00:00,2011-10-10,2011,February,20,Winter,ARE,United Arab Emirates,Dubai,,25.047664,55.181741,Triangle,180.0,bright firey object in night sky over dubai uae that moved irradically
25795,2013-02-11 23:49:00,2013-02-18,2013,February,23,Winter,AUS,Australia,Queensland,,-27.927513,153.194305,Unknown,120.0,bright flashing ufo
25817,1971-02-01 20:00:00,2005-12-16,1971,February,20,Winter,,,,,-8.783195,-124.508523,Light,60.0,i was in the navy in 1971 on a recovery mission aboard the uss new orleans lph 11 we recovered apollo 14 the apollo space craft was abo
25910,2005-02-01 20:20:00,2005-02-24,2005,February,20,Winter,,Estonia,,Tartu,58.380685,26.725015,Triangle,15.0,three triangle shaped lights moving really fast and dodging leftright.
25929,2008-02-01 04:30:00,2008-02-14,2008,February,4,Winter,,United States,Florida,Daytona Beach,29.210815,-81.022833,Teardrop,9000.0,4:30 am to sunrise southern sky driving on i-4 from daytona beach to tampa two comets tracked the same latitude as moon as bright
26050,2000-02-12 17:00:00,2000-02-23,2000,February,17,Winter,,United States,New York,Buffalo,42.94053,-78.869791,Circle,900.0,circular jet black object remained motionless in the sky for 10 minutes then smoothly moved away out of sight.
26062,2002-02-12 18:56:00,2002-02-22,2002,February,18,Winter,,Belgium,West Flanders,,51.06498,3.10157,Circle,10.0,green light ship
26108,2007-02-12 00:15:00,2007-03-08,2007,February,0,Winter,,Philippines,Batangas,Batangas City,13.756465,121.058308,Sphere,720.0,ufo sighting batangas philippines. dancing in the sky
26110,2007-02-12 17:00:00,2007-02-24,2007,February,17,Winter,,United States,Florida,,30.2452778,-85.6483333,Disk,15.0,platinum colored disk hovering silently above houses just across the street.
26112,2007-02-12 21:00:00,2008-03-04,2007,February,21,Winter,,Australia,New South Wales,Sydney,-33.861481,151.205475,Cigar,120.0,((hoax))  five to six craft spotted flyinfg over outskirts of sydney australia.  ((nuforc note:  student report.  pd))
26113,2007-02-12 23:00:00,2007-02-24,2007,February,23,Winter,,Canada,Ontario,,44.022711,-79.450837,Fireball,2.0,2007-02-12 23:00 est orange - green northwest streak across central ontario - space debris
26115,2008-02-12 01:00:00,2013-12-23,2008,February,1,Winter,,United States,Texas,,31.4883333,-94.9397222,Light,1200.0,this is a report of a ufo event in the town of wellstexas
26117,2008-02-12 07:45:00,2008-03-04,2008,February,7,Winter,,United States,California,Carlsbad,33.129955,-117.308976,Cylinder,20.0,bright light off the sw coast of california
26133,2009-02-12 14:00:00,2009-03-19,2009,February,14,Winter,,Denmark,North Denmark Region,Aalborg,57.04882,9.921747,Egg,60.0,i saw a round egg shaped object hovering the sky it was grey or silver looking then it started moving away fast.
26235,2004-02-13 22:00:00,2004-03-02,2004,February,22,Winter,,Spain,Catalonia,Barcelona,41.385064,2.173403,Other,10800.0,strange cloud over barcelona spain
26403,2004-02-14 04:00:00,2004-03-02,2004,February,4,Winter,CUB,Cuba,Camagüey,,21.469114,-78.656894,Light,900.0,they werent planes they were ufos
26444,2007-02-14 19:00:00,2007-02-24,2007,February,19,Winter,,Portugal,,Costa da Caparica,38.644684,-9.233385,Light,120.0,red light crossing the sky on the shoreline
26463,2009-02-14 11:10:00,2009-03-19,2009,February,11,Winter,,United Kingdom,Northern Ireland,Lisburn,54.50972,-6.0374,Oval,60.0,mach 3+ oval lisburn n. ireland.
26467,2009-02-14 17:15:00,2009-03-19,2009,February,17,Winter,GBR,United Kingdom,England,London,51.394943,-0.19446,Circle,600.0,circular object[s] seen in skies nnw in morden uk
26474,2009-02-14 23:00:00,2009-03-19,2009,February,23,Winter,,Netherlands,Overijssel,,52.257412,6.792772,Fireball,120.0,rotating fireball changes direction and speed with a rotating arm.
26489,2011-02-14 12:35:00,2011-02-18,2011,February,12,Winter,,United States,New York,,40.9502778,-73.8277778,Teardrop,3.0,about 50 degree weather with sunny skies driving along tuckahoe road all of a sudden up in the sky infront of us we saw 1 (one) brigh
26636,2000-02-15 01:38:00,2000-02-27,2000,February,1,Winter,,United States,New York,New York,40.767499,-73.833079,Egg,60.0,i was walking home from the movies with my friends and we saw these egg shaped flying ships in the sky.
26651,2001-02-15 00:30:00,2001-02-18,2001,February,0,Winter,MYS,Malaysia,Selangor,,3.509247,101.524805,Circle,300.0,round orange light moved across the sky then stopped and got smaller
26668,2002-02-15 23:00:00,2007-11-28,2002,February,23,Winter,,United States,Pennsylvania,State College,40.8019444,-77.8566667,Cone,120.0,orangey-red glowing ufo  with doorway spotted landed on the ground at the psu deer pens facility in the early 1990s.
26670,2003-02-15 03:45:00,2003-04-22,2003,February,3,Winter,,Australia,Victoria,Bendigo,-36.758179,144.280243,Light,10.0,a bright star-like light moved in an arc across the sky and grew fainter as i watched. duration 5-10 seconds
26840,1999-02-16 10:00:00,2000-01-07,1999,February,10,Winter,,United Kingdom,England,London,51.535746,-0.081394,Changing,300.0,i was flying home alone from a family ski-ing trip when the sighting occurred. it was a small plane and the seat next to me was empty.
26842,1999-02-16 19:00:00,1999-04-02,1999,February,19,Winter,,United States,Florida,,30.332804,-87.14977,Light,1800.0,while exiting a mardi gras parade at pensacola beach we notice a red light in night sky that brightened to white then faded to red
26843,1999-02-16 19:30:00,2001-08-05,1999,February,19,Winter,,United States,Texas,,31.135,-99.3347222,Light,300.0,observed two streaks of orange light then two stationary balls of light that lasted about three minutes. also a lot of aircraft lights
26913,2004-02-16 21:30:00,2004-03-09,2004,February,21,Winter,,United States,New York,,40.7905556,-73.2022222,Fireball,20.0,this was no ordinary green light....................
26926,2006-02-16 00:00:00,2006-07-16,2006,February,0,Winter,,,,,-8.783195,-124.508523,Triangle,30.0,i was sitting in seat 47k (a window seat on the right side of the jet airliner) of japan airlines flight jl 060 on feb 16 2006 on my
26944,2008-02-16 19:00:00,2008-03-04,2008,February,19,Winter,,United Kingdom,England,,54.316667,-2.75,Light,30.0,((hoax??))  was a light in the sky that justed warped into space after 20 secs
27072,2006-02-17 05:48:00,2006-03-11,2006,February,5,Winter,,United Kingdom,England,,52.633333,1.75,Light,120.0,was walking too work when i noticed a really brite light in the sky at first i thought it may have been the planet you can see in the e
27240,2009-02-18 22:00:00,2009-03-19,2009,February,22,Winter,,United Kingdom,England,,50.85,0.6,Circle,1200.0,orange orbs over hastings(uk) seafront.  night sighting
27314,1999-02-19 22:00:00,1999-04-02,1999,February,22,Winter,,Chile,Santiago Metropolitan Region,,-33.585886,-70.556496,Sphere,360.0,a star-like body that moved very rapidly across a long distance
27403,2011-02-19 02:56:00,2011-02-23,2011,February,2,Winter,,Denmark,Capital Region of Denmark,,55.651123,12.194711,Circle,7200.0,bight distant light in the sky suggesting movement. no details visible to the naked eye. camer caught much more.
27488,2002-02-20 01:00:00,2002-06-12,2002,February,1,Winter,,United States,New Hampshire,,43.1338889,-70.9269444,Light,3600.0,a light that floats at tree level and hangs out for over an hour
27491,2002-02-20 08:15:00,2002-03-19,2002,February,8,Winter,,United States,Florida,,28.363391,-81.542485,Other,300.0,while cruising in the caribian on a clear day my wife and self saw a strange shaped white object which seemed to change shapes as we wa
27613,2013-02-20 07:00:00,2013-08-30,2013,February,7,Winter,,Canada,Ontario,Toronto,43.761538,-79.411079,Light,120.0,two motionless hazy white lights in bright morning sky supported by nothing.
27841,2002-02-02 15:30:00,2002-02-22,2002,February,15,Winter,,Brazil,Paraná,Curitiba,-25.420039,-49.265097,Cylinder,1800.0,a big cylinder floating in the sky
27865,2004-02-02 19:30:00,2004-02-12,2004,February,19,Winter,,Canada,Prince Edward Island,Charlottetown,46.233333,-63.133333,Fireball,2.0,fireball over charlottetown
27897,2008-02-02 19:00:00,2008-02-14,2008,February,19,Winter,,United States,Maryland,,39.3941667,-76.5238889,Light,120.0,two bright lights suddenly dim and disappear
27939,2012-02-02 05:35:00,2012-02-10,2012,February,5,Winter,,United States,New York,,42.7869444,-73.9713889,Triangle,45.0,bright white lights in a bowed triangular shape moving from ese to wnw towards schenectady ny
27983,1970-02-22 22:00:00,2008-02-14,1970,February,22,Winter,,United States,Florida,,25.5802778,-80.3469444,Light,10.0,bright light seen hovering over biscayne bay on cool clear night
28003,2001-02-22 05:30:00,2009-04-14,2001,February,5,Winter,,United States,Pennsylvania,Brecknock Township,40.1966667,-76.0177778,Unknown,120.0,an obect initialy with a tail and then with 3 circular lights cleared the entire sky line in about 1 minute.
28005,2001-02-22 17:19:00,2001-02-24,2001,February,17,Winter,,United States,Florida,Port Charlotte,27.006711,-82.147212,Other,180.0,possible exotic new stealth aircraft witnessed.
28006,2001-02-22 19:20:00,2001-02-24,2001,February,19,Winter,,United States,Texas,,32.7480556,-98.0088889,Cigar,120.0,we saw one craft. it travelled left to right with very bright lights that were luminous of yellowish green. the lights disappeared all
28007,2001-02-22 19:45:00,2001-02-24,2001,February,19,Winter,,United States,Iowa,,42.0658333,-94.8666667,Light,30.0,unbelievable five large orange/yellow bright spheres appearing one after another moving quickly across the sky and disappearing.
28008,2001-02-22 20:00:00,2001-03-06,2001,February,20,Winter,,United States,Michigan,Dearborn,42.3222222,-83.1763889,Formation,8.0,i never would have believed but i saw something that was definetly not normal
28029,2004-02-22 17:59:00,2004-08-24,2004,February,17,Winter,MYS,Malaysia,Sarawak,,2.557429,113.001199,Other,14400.0,ufo bird style.
28338,1999-02-24 22:00:00,1999-04-02,1999,February,22,Winter,,Belgium,East Flanders,Ghent,51.054342,3.717424,Disk,5.0,it seemed to be flying very low without making noise. it was very big and it seemed to be that the front of the saucer was lighting up
28399,2006-02-24 19:30:00,2006-03-11,2006,February,19,Winter,,United States,Maryland,Baltimore,39.317915,-76.686027,Chevron,600.0,3 luminous chevron-like objects silently cruising.
28432,2009-02-24 18:30:00,2009-03-19,2009,February,18,Winter,,United States,Massachusetts,New Bedford,41.636215,-70.934205,Light,37800.0,bright light flickering in the night sky in new bedford ma
28442,2011-02-24 20:11:00,2011-03-10,2011,February,20,Winter,,United States,Arizona,Chandler,33.305571,-111.90626,Light,840.0,four lights non formation up high over desert
28461,2013-02-24 21:30:00,2013-02-28,2013,February,21,Winter,,United States,New York,,41.700371,-73.92097,Circle,600.0,i noticed objects in the sky that appeared to be hovering glowing lights that were red and white in color.
28488,1997-02-25 18:00:00,2010-02-14,1997,February,18,Winter,,Poland,Holy Cross Voivodeship,,51.114294,20.847783,Triangle,10.0,strange object in poland  97 winter
28491,1998-02-25 05:45:00,2002-09-28,1998,February,5,Winter,,United States,Tennessee,,35.145895,-87.354567,Cylinder,900.0,an object of about 150ft in lenth[estamete]with 4 bright lights in perfect alignment along its bottom.it was hovering app. 100ftabove t
28512,2002-02-25 00:00:00,2002-03-19,2002,February,0,Winter,,Netherlands,North Brabant,'s-Hertogenbosch,51.697816,5.303675,Disk,20.0,observer is a commercial pilot driving along the interstate highway. object first appeared as a bright light (like a highway lightspot
28530,2005-02-25 10:11:00,2005-04-16,2005,February,10,Winter,,United States,California,San Diego,32.751221,-117.184591,Changing,90.0,the object came out of nowhere did a dance and than disappeared.
28544,2007-02-25 17:46:00,2007-03-08,2007,February,17,Winter,,United States,New York,New York,40.71113,-73.81413,Flash,300.0,object with white trail but left nothing behind
28555,2008-02-25 18:58:00,2008-03-04,2008,February,18,Winter,,United States,New York,,40.7919444,-73.5402778,Other,120.0,i know what air planes look like when they fly over. this was not one. this came from the south and was at first a gold light it had fl
28648,2003-02-26 21:30:00,2003-03-11,2003,February,21,Winter,AUS,Australia,Western Australia,,-33.583333,115.083333,Flash,3600.0,several flashes from a stationary point source of light  in the night sky seen over a period of time.
28673,2007-02-26 15:00:00,2007-04-27,2007,February,15,Winter,,United States,Arizona,Tempe,33.417951,-111.936184,Triangle,3.0,orange triangle viewed by passenger from flight over arizona desert
28833,2008-02-27 00:17:00,2008-03-04,2008,February,0,Winter,,United States,California,,33.020827,-117.278897,Changing,900.0,very bright stationary bright object cycling thru reds blues greens and white.   ((nuforc note:  twinkling star??  pd))
29030,2012-02-28 17:00:00,2013-08-30,2012,February,17,Winter,AUS,Australia,Western Australia,,-31.766667,116.35,Rectangle,25.0,heard a helicopter sound went outside and the sound stopped. saw a rectangular object moving west to east at 50 km ph. it was at stone
29081,2004-02-29 21:00:00,2004-03-02,2004,February,21,Winter,,United States,Maryland,Baltimore,39.2302778,-76.6025,Oval,45.0,bright light; oval shaped object right in the backyard very close to home and people.
29147,2004-02-03 19:00:00,2004-02-12,2004,February,19,Winter,,Netherlands,Utrecht,,51.9756,5.33845,,10800.0,well im going nuts here nothing but 'verry' fast flying machines hearing and seeing here -there not the tipicle cause thay move way fas
29199,2011-02-03 23:00:00,2012-05-29,2011,February,23,Winter,,United States,Pennsylvania,Pittsburgh,40.440625,-79.995886,Cigar,600.0,the ufo was hovering.
29200,2012-02-03 00:45:00,2012-02-03,2012,February,0,Winter,,United States,New York,,41.1072222,-73.7963889,Cigar,4.0,mysterious 'flood lights' spotted in sky
29287,2003-02-04 23:15:00,2003-03-04,2003,February,23,Winter,,Germany,,Hamburg,53.55,10.0,Circle,18000.0,we saw two circles above a field they were white and the moved to us. they came closer and we drove away we heard some name i though
29456,2007-02-05 07:00:00,2007-02-24,2007,February,7,Winter,,Japan,Osaka Prefecture,Yao,34.626864,135.600978,Other,900.0,hundreds of ufos in japanese park
29520,2012-02-05 22:00:00,2012-02-10,2012,February,22,Winter,,United States,New York,,40.7655556,-73.0155556,Light,120.0,saw a red glowing light in the southeastern sky that was glowing and not moving. when a airplane coming from the north towards the ligh
29592,2006-02-06 04:30:00,2006-05-15,2006,February,4,Winter,GBR,United Kingdom,England,London,51.608866,0.032439,Other,1800.0,((hoax))  a fleet of ships landed in my back garden and took off again.
29757,2005-02-07 14:00:00,2008-08-12,2005,February,14,Winter,GBR,United Kingdom,England,London,51.433333,-0.383333,Oval,3600.0,oval in shape displaying images and moving at great speed
29795,2010-02-07 19:45:00,2010-02-14,2010,February,19,Winter,CAN,Canada,Saskatchewan,Rosemount No. 378,52.366667,-108.216667,Cylinder,120.0,a big red ufo flew past the house followed by another red ufo
29884,2002-02-08 23:45:00,2002-08-16,2002,February,23,Winter,,Netherlands,Overijssel,,52.35826,6.593873,Light,480.0,it was an circle-object that came out of noware with a high speed in the air. we saw it and suddenly the object didnt move. it was a
30066,2003-02-09 02:15:00,2003-03-04,2003,February,2,Winter,,Norway,,Trondheim,63.430515,10.395053,Light,300.0,blueish-white light during the night over the city of trondheim norway.
30114,2008-02-09 16:40:00,2009-03-19,2008,February,16,Winter,CAN,Canada,British Columbia,,49.84,-119.61,Formation,5.0,saw a streaking object for only a few seconds travelling too fast to be a bird or small engine plane.
30229,2004-03-10 00:00:00,2012-10-30,2004,March,0,Spring,,Argentina,Buenos Aires,Merlo,-34.6685,-58.728248,Disk,1800.0,it seemed to me that the craft enjoyed looking at us that night don&#180;t know what would ve happened if we hadn&#180;t keep a safe distance..
30233,2004-03-10 03:00:00,2004-10-27,2004,March,3,Spring,,United Kingdom,England,,52.633333,1.75,Disk,30.0,disc/saucer shaped object seen in early morning night sky over great  yarmouth england
30355,2013-03-10 20:00:00,2013-05-15,2013,March,20,Spring,,,,,-8.783195,-124.508523,Formation,360.0,amber orbs journalist and witness video and loss of time near huntington beach ca
30360,2014-03-10 00:00:00,2014-03-18,2014,March,0,Spring,,United States,Virginia,Williamsburg,37.270702,-76.707457,Light,1200.0,white yellow red light not moving.
30524,2012-03-11 20:55:00,2012-03-13,2012,March,20,Spring,,United States,New York,City of Ogdensburg,44.6941667,-75.4866667,Oval,20.0,orange object flying near st lawrence river ny
30728,2009-03-01 22:00:00,2012-10-30,2009,March,22,Spring,IRQ,Iraq,Al-Anbar Governorate,,33.223191,43.679291,Triangle,3600.0,very large triangular shaped hovered for about 30-to 45 minutes over a camp in iraq.no sound many witnesses.
30823,1996-03-12 17:30:00,2001-10-12,1996,March,17,Spring,,United Kingdom,England,,51.783333,1.166667,Triangle,60.0,black triangle 1996 essex england
30934,2008-03-12 14:00:00,2008-10-31,2008,March,14,Spring,AUS,Australia,New South Wales,,-33.359625,151.483792,Disk,2.0,my friend and i were on the bus going home from school when we saw something hovering in mid-air we first thought it was a kite but t
30961,2011-03-12 19:39:00,2011-03-23,2011,March,19,Spring,,Netherlands,Frisia,,52.960561,5.920522,Formation,600.0,5-7 red dots not on the same height moving the same way at the same speed.
31077,1998-03-13 19:00:00,2004-06-04,1998,March,19,Spring,,,,,14.540111,-74.967637,Formation,120.0,saw  the same object  twice out to sea  while serving in u.s. navy.
31206,2010-03-13 11:00:00,2010-04-13,2010,March,11,Spring,,Netherlands,Utrecht,Utrecht,52.091874,5.096623,Disk,3600.0,chemtrails and ufo over utrecht march 13 2010
31361,2007-03-14 22:55:00,2007-04-27,2007,March,22,Spring,,Netherlands,South Holland,,52.076158,4.362541,Circle,900.0,two different shaped lights changing colors in a patternfrequently at night during 15-20 minutes. 500 lights on object0: yes
31557,1998-03-15 18:00:00,2004-01-17,1998,March,18,Spring,,,,,-14.599413,-28.673147,Other,60.0,while serving in the u.s. navy out to sea  i saw the same object twice and it seen me.
31726,2009-03-15 00:00:00,2009-04-14,2009,March,0,Spring,GBR,United Kingdom,England,London,51.483333,0.2,Unknown,120.0,odd noises
31740,2009-03-15 22:00:00,2009-06-09,2009,March,22,Spring,GBR,United Kingdom,Northern Ireland,,55.05,-6.7,Light,120.0,bright light moving across the sky then vanishes as plane comes over.
31827,2000-03-16 00:30:00,2000-04-01,2000,March,0,Spring,,United Kingdom,England,Southampton,50.9097,-1.404351,Unknown,1800.0,looking out towards the moon i looked at a cluster of stars to the right. i noticed the brightest star moving.
31842,2003-03-16 18:00:00,2007-04-27,2003,March,18,Spring,AUS,Australia,,,-25.274398,133.775136,Cigar,1800.0,4 ufo downunder. all cigar shape objects in the sky.
31846,2004-03-16 02:00:00,2004-03-17,2004,March,2,Spring,ARE,United Arab Emirates,Dubai,,25.047664,55.181741,Diamond,120.0,clear diamond shape thing with blue and orange light came close to land but did not land on it and vanished
31910,2009-03-16 21:30:00,2009-03-19,2009,March,21,Spring,,United States,Iowa,Dubuque,42.5005556,-90.6644444,Formation,10.0,chain formation of objects at very high altitude and speed changing to cluster formation as they moved.
32460,1974-03-20 15:30:00,2002-03-19,1974,March,15,Spring,AUS,Australia,Western Australia,,-34.2,116.166667,Disk,90.0,a daylight sighting from 250 metres
32496,2000-03-20 23:00:00,2003-03-04,2000,March,23,Spring,,United Kingdom,England,,52.633333,1.75,Other,3600.0,we witnessed an hour long display of the unusual..
32525,2005-03-20 05:40:00,2005-05-11,2005,March,5,Spring,BRN,Brunei,,,4.6,114.333333,Circle,300.0,circular ufo hovering in the sky and leaving afterwards.
32610,2012-03-20 22:45:00,2012-05-13,2012,March,22,Spring,,Canada,Manitoba,Winnipeg,49.899754,-97.137494,Unknown,10.0,orange light cluster 90 degree directional changes no change in speed during burst of white light and gone
32681,2002-03-21 03:04:00,2004-10-27,2002,March,3,Spring,GBR,United Kingdom,England,London,51.477581,-0.010375,Circle,600.0,circular silver craft noted above the horizon.  the ufo shot directly up into the clouds.  the objcet emitted an orange flame as it inc
32829,2002-03-02 08:00:00,2002-03-19,2002,March,8,Spring,,Netherlands,South Holland,Rotterdam,51.921667,4.481111,Rectangle,15.0,craft took off.  structure built and left behind. the structure is still here.
32995,2003-03-22 00:30:00,2004-06-04,2003,March,0,Spring,IRQ,Iraq,Al-Anbar Governorate,,33.223191,43.679291,Flash,120.0,unexplained lights over marine armored column in southern iraq
33334,2009-03-24 20:11:00,2009-04-14,2009,March,20,Spring,MYS,Malaysia,Pahang,,4.210484,101.975766,Other,15.0,i was taking pictures of plane display on the runway at night.  ((nuforc note:  no photo received at nuforc.  pd))
33363,2012-03-24 19:30:00,2012-05-13,2012,March,19,Spring,AUS,Australia,New South Wales,,-29.515278,153.134722,Fireball,300.0,ufo started out as what looked like a yellow star then as it stated to move it glowed orange traveled at unbelievable speeds horizontal
33372,2012-03-24 21:30:00,2012-05-13,2012,March,21,Spring,GBR,United Kingdom,England,London,51.435475,0.041365,Light,10.0,a flash then bright star then disappeared then reappeared in the east sky with out moving
33588,2004-03-26 07:30:00,2004-03-28,2004,March,7,Spring,CAN,Canada,Newfoundland and Labrador,,48.366667,-53.866667,Sphere,510.0,i se what seems to be a star but looks like a plane lights so i keep looking and it is still in the same place for awhile i go outside
33792,2012-03-27 21:15:00,2012-05-13,2012,March,21,Spring,CAN,Canada,Yukon,,62.766667,-137.383333,Unknown,10.0,blue fireball moving at great speed (canada)
34862,2011-03-05 05:55:00,2011-03-10,2011,March,5,Spring,,Ireland,,,55.376084,-7.798045,Flash,180.0,high alt. bright strobe
35066,2014-03-06 11:15:00,2014-03-18,2014,March,11,Spring,THA,Thailand,Loei Province,,17.37021,101.900579,Rectangle,120.0,geometric lights over north-east thailand.
35247,2013-03-07 02:50:00,2013-05-15,2013,March,2,Spring,GBR,United Kingdom,England,London,51.608866,0.032439,Unknown,120.0,loud boom sound.
35255,2013-03-07 20:30:00,2013-04-12,2013,March,20,Spring,AUS,Australia,Victoria,Geelong,-38.166667,144.35,Light,180.0,bright light.  seen for 2-3 min left at high speed.  ((nuforc note:  possible sighting of the iss we wonder..  pd))
35620,1979-04-10 02:30:00,2003-07-16,1979,April,2,Spring,,,,,14.540111,-74.967637,Unknown,1200.0,underwater lights approached the ship from behind and hovered for around 20 minutes
35641,1998-04-10 23:50:00,2004-07-08,1998,April,23,Spring,GBR,United Kingdom,Northern Ireland,,54.787715,-6.492315,Triangle,420.0,the object went over the top of me at bicycle speed with no noise.
35813,1996-04-11 20:00:00,1998-03-07,1996,April,20,Spring,,,,,-14.599413,-28.673147,Light,14400.0,during a flight from boston to amsterdam a strange point of light could be seen for almost the whole flight.
35976,1945-04-01 10:00:00,2005-04-16,1945,April,10,Spring,,,,,-8.783195,-124.508523,Disk,86400.0,april 1945 i saw a disc over our ship all day as we neard okinawa.
36021,1986-04-01 21:00:00,2007-06-12,1986,April,21,Spring,BIH,Bosnia and Herzegovina,Federation of Bosnia and Herzegovina,,43.933056,17.784167,Triangle,300.0,triangular craft with red pulsating triangle of lights - seen in israel
36102,2003-04-01 00:00:00,2006-10-30,2003,April,0,Spring,KWT,Kuwait,Jahra,,29.31166,47.481766,Oval,120.0,light in sky resembles eye opening.
36313,2006-04-12 23:45:00,2006-12-07,2006,April,23,Spring,,United Kingdom,England,Arun,50.783333,-0.466667,Light,120.0,erratic light seen over gatwick airport 4/12/2006
36951,2003-04-15 21:50:00,2003-05-27,2003,April,21,Spring,NLD,Netherlands,Limburg,,50.920147,5.924489,Diamond,7200.0,triangle or diamond shaped objects in limburg the netherlands
36952,2003-04-15 22:50:00,2003-04-22,2003,April,22,Spring,AUS,Australia,New South Wales,,-33.093373,151.588982,Egg,60.0,object enters with flash of light and explosionflys hoversexits with bang . disappears 3 sitings same location.
37019,2007-04-15 22:00:00,2011-07-17,2007,April,22,Spring,IRQ,Iraq,Al-Anbar Governorate,,33.223191,43.679291,Circle,600.0,3 ufos- one emitting a tornado like beam at my military unit-a 3rd ran an intercept routevanish.((nuforc note:  rocket venting?  pd))
37122,1987-04-16 15:30:00,2005-07-13,1987,April,15,Spring,SAU,Saudi Arabia,Al Madinah Region,,23.984548,38.253305,Disk,60.0,awesome show of colours and wonder amidst desert sands
37751,2007-04-19 21:30:00,2007-04-27,2007,April,21,Spring,GBR,United Kingdom,England,London,51.416667,0.116667,Formation,60.0,was alerted by the people who live next door to me via tex message to look out my flat windowsaw amber in colour lights about as high
37953,2007-04-20 21:30:00,2007-04-27,2007,April,21,Spring,GBR,United Kingdom,England,London,51.426486,0.100939,,1800.0,50-100 yellow/orange balls flying in groups
37974,2008-04-20 19:36:00,2008-06-12,2008,April,19,Spring,,,,,-8.783195,-124.508523,Light,3.0,two glowing light balls moving opposite direction from plane.
38406,1989-04-22 17:30:00,2004-09-01,1989,April,17,Spring,ARE,United Arab Emirates,Dubai,,25.047664,55.181741,Flash,2.0,green bright light flash
38669,2007-04-23 05:00:00,2007-06-12,2007,April,5,Spring,,,,,35.746512,-39.462891,Sphere,30.0,2 passengers observe glowing red sphere during trans-atlantic flight
38952,1958-04-25 19:00:00,1999-04-02,1958,April,19,Spring,,,,,-14.599413,-28.673147,Unknown,60.0,an object that looked like a star until it moved.
39336,2005-04-27 04:00:00,2005-05-11,2005,April,4,Spring,GBR,United Kingdom,England,London,51.383333,-0.1,Unknown,120.0,moving star withiut sound which then vanished for no reason.  ((nuforc note:  possible satellite?  pd))
39544,2007-04-28 19:30:00,2007-06-12,2007,April,19,Spring,AUS,Australia,,,-25.274398,133.775136,Light,5.0,a blue sphere appeared for a few seconds then sped off at incredible speed
39914,2010-04-30 20:30:00,2010-06-03,2010,April,20,Spring,,,,,-8.783195,-124.508523,Oval,60.0,three objects in the sky in the pacific ocean off the coast of mexico or usa on a cruise ship.
40055,2009-04-03 21:30:00,2009-04-14,2009,April,21,Spring,GBR,United Kingdom,England,London,51.394943,-0.19446,Fireball,120.0,orange fireball to the east
40641,1999-04-07 20:00:00,1999-06-23,1999,April,20,Spring,,Netherlands,North Holland,Amsterdam,52.370216,4.895168,Unknown,900.0,i was drivin on the a2 when i saw in the sunset 5 objects haniging in the air. after a few minutes one disapeared with a light flash. t
