id,encounter_date,reported_date,year,month,hour,season,country_code,country,region,locale,latitude,longitude,ufo_shape,duration_secs,description
50725,2011-06-21 18:00:00,2011-06-27,2011,June,18,Summer,MEX,Mexico,,Mexico City,19.432608,-99.133208,Disk,3.0,i was lying on the ground looking out the window at the sky and was listening to my ipod  suddenly i started hearing static on it and
51045,2008-06-22 20:57:00,2008-08-12,2008,June,20,Summer,PRT,Portugal,,Horta,38.534845,-28.629981,Unknown,3.0,unknown object or craft seen mid-atlantic over the azores
51231,2003-06-23 23:10:00,2003-07-16,2003,June,23,Summer,MYS,Malaysia,,Kuala Lumpur,3.139003,101.686855,Oval,210.0,so gra...eat
51675,2001-06-25 21:10:00,2001-08-05,2001,June,21,Summer,,,,,-14.599413,-28.673147,Oval,45.0,pilot report of a bright light
51690,2002-06-25 21:30:00,2002-07-26,2002,June,21,Summer,BHS,The Bahamas,,Nassau,25.08265,-77.318084,Disk,30.0,bamahas ufo
51822,2012-06-25 22:00:00,2013-07-03,2012,June,22,Summer,,,,,-14.599413,-28.673147,Circle,2700.0,glowing orange ufo at sea.
51844,2013-06-25 22:40:00,2013-07-03,2013,June,22,Summer,PRT,Portugal,,Camacha,32.679852,-16.850288,Light,90.0,super bright light crossed the sky at medium speed and slowly raised up until it disappeared in the night sky.
51848,1963-06-26 23:40:00,2008-08-12,1963,June,23,Summer,JPN,Japan,,Naha,26.212312,127.679157,Circle,180.0,stealth flying craft were not developed until many years later.
51991,2010-06-26 23:30:00,2010-07-06,2010,June,23,Summer,HUN,Hungary,,Budapest,47.497912,19.040235,Rectangle,60.0,big black silent rectangle with one yellow light
52270,2005-06-28 18:00:00,2005-09-02,2005,June,18,Summer,AUS,Australia,,,-25.274398,133.775136,Cone,180.0,((nuforc note:  possible hoax.  pd))  dark egg shaped rocket boosters no windows.
52272,2005-06-28 20:45:00,2005-07-13,2005,June,20,Summer,AUS,Australia,,,-25.274398,133.775136,Circle,300.0,unusual lights above air port and city
52320,2009-06-28 19:30:00,2010-04-13,2009,June,19,Summer,,,,,-14.599413,-28.673147,Triangle,30.0,3 bright red triangle shaped lights over deep atlantic ocean waters near puerto rico
52446,2004-06-29 13:00:00,2004-07-08,2004,June,13,Summer,CS-KM,Kosovo,,Babush of the Serbs,42.449381,21.16974,Other,7200.0,something like a dog camed from sky and then again has gone in to the sky there were many witneses like people police etc.
52527,2012-06-29 00:30:00,2012-07-04,2012,June,0,Summer,,United Kingdom,England,,50.85,0.6,Light,45.0,orange orb spotted by two 50+ year old men on the south coast ( hastings ) united kingdom
52627,1959-06-30 02:30:00,2010-11-21,1959,June,2,Summer,,,,,35.746512,-39.462891,Unknown,1800.0,unidentified radar contact over atlantic ocean
52819,1983-06-30 19:00:00,2010-11-21,1983,June,19,Summer,,,,,14.540111,-74.967637,Sphere,15.0,3 maroon brown sphere-like objects in perfect line moving forward with 2 second interval per hop.
53026,2003-06-30 22:00:00,2007-11-28,2003,June,22,Summer,NLD,Netherlands,,Philipsburg,18.027304,-63.050081,Changing,6.0,((hoax??))  i choked on me jonny cake and started screaming for my parents to look at the sky.
53067,2005-06-30 13:00:00,2010-08-24,2005,June,13,Summer,BHS,The Bahamas,,North Andros,24.706381,-78.019539,Circle,30.0,(bahamas) andros island  circle     lasted  30 sec     metallic color no lights
53146,2008-06-30 22:00:00,2014-05-02,2008,June,22,Summer,,,,,-8.783195,-124.508523,Unknown,420.0,two sailors notice air contact while on watch that was not showing up on radar.
53155,2009-06-30 01:00:00,2013-05-15,2009,June,1,Summer,CS-KM,Kosovo,,Štrpce,42.240624,21.025908,Circle,300.0,i got a photo that wanted too. sand for too absorbing and seeing what it is that was seen 50-80 of usa base in kosovo.
53181,2010-06-30 13:00:00,2011-12-12,2010,June,13,Summer,KAZ,Kazakhstan,,Almaty,43.2775,76.895833,Chevron,300.0,powered craft over almaty kazakstan; pictures taken by pilots at 34000 feet
53183,2010-06-30 22:00:00,2011-12-12,2010,June,22,Summer,PHL,Philippines,,Jaro,10.72015,122.562106,Formation,30.0,faint-lighted glowing dots in different colors (orange green blue-green) in a triangular formation.
53189,2010-06-30 23:45:00,2010-07-06,2010,June,23,Summer,,Netherlands,South Holland,,51.921667,4.481111,Light,180.0,fast moving 'star'?
53284,1999-06-03 03:30:00,2001-10-12,1999,June,3,Summer,,,,,-8.783195,-124.508523,Oval,3.0,ufo buzzed endeavor/iss complex.
53347,2005-06-03 16:23:00,2005-06-20,2005,June,16,Summer,CHN,China,Shanghai,Nanjingdonglu Subdistrict,31.230416,121.473701,Teardrop,500.0,strange object captured over shanghais pearl tower.
53348,2006-06-03 03:00:00,2006-10-30,2006,June,3,Summer,,,,,14.540111,-74.967637,Light,1500.0,3 underwater ufo light objects sighted off the coast of mexaco near cozumel.
53541,2012-06-04 16:00:00,2012-08-05,2012,June,16,Summer,ROU,Romania,,Bucharest,44.4325,26.103889,Disk,120.0,hello i wish to submit an ufo report to you. i send this to you now because i did not know about your site until now(thank you coast t
53707,2010-06-05 05:45:00,2010-06-10,2010,June,5,Summer,AUS,Australia,,,-25.274398,133.775136,Changing,180.0,circular shape with rings descending from the stars rings then changed to triangular shape.
53761,2013-06-05 23:07:00,2013-07-03,2013,June,23,Summer,FRA,Jersey,,Carrefour Selous,49.216667,-2.1325,Disk,180.0,watched a light emitting blob meander through the sky for about 3 minutes.
53934,2008-06-06 15:00:00,2009-01-10,2008,June,15,Summer,DEU,Germany,,Berlin,52.516667,13.4,Formation,180.0,three distinct glowing orbs over the sony centre berlin. brilliant white in colour daylight other events night time. three people saw t
53979,2011-06-06 12:10:00,2011-06-12,2011,June,12,Summer,TUR,Turkey,,Muratpaşa,36.88414,30.70563,Circle,15.0,a white circle object dissapeared ont the sky while it was flying
54036,1998-06-07 17:00:00,1998-11-21,1998,June,17,Summer,MEX,Mexico,,Mexico City,19.510594,-99.143686,Changing,120.0,observe a unos 3 kilometros dos objetos que se acercaban a velocidad impresionante hasta el vehiculo que yo conducia
54075,2003-06-07 01:45:00,2003-06-10,2003,June,1,Summer,,Netherlands,South Holland,,51.921667,4.481111,Fireball,600.0,we say a small fireball getting bigger and than it was going up and white high speed to the left and dissepeert in to space.
54403,1995-06-09 02:40:00,1999-11-02,1995,June,2,Summer,,,,,-8.783195,-124.508523,,60.0,intl. airliner crew at 37k witness brilliantly bright yellow obj. streak ahead of them on l side. over e horizon in 1 min.. exclnt.
55429,2000-07-01 23:00:00,2012-05-13,2000,July,23,Summer,,Netherlands,South Holland,,52.160114,4.49701,Rectangle,60.0,fast moving object in night sky.
55545,2010-07-01 18:15:00,2010-07-06,2010,July,18,Summer,JPN,Japan,,Yokohama,35.443708,139.638026,Changing,300.0,a strange shaped object was floating in the air for 5 min in yokohama city very low then disappeared in the cloudy sky.
55845,2011-07-12 20:15:00,2012-03-13,2011,July,20,Summer,AUS,Australia,,,-25.274398,133.775136,Unknown,13.0,bright light observed moving fast by two in north australia.
55951,2002-07-13 03:30:00,2002-07-26,2002,July,3,Summer,SVN,Slovenia,,Grčna,45.954976,13.649304,Other,10.0,traveling with car i saw the object flying in the sky ( very fast ) and disapeare above a mountain
56017,2006-07-13 22:48:00,2006-07-16,2006,July,22,Summer,TUR,Turkey,,Çankaya,39.92077,32.85411,Flash,180.0,2 ufos one had a problem and the other saved it
56332,2008-07-14 22:38:00,2008-08-12,2008,July,22,Summer,JPN,Japan,,Shinjuku,35.689488,139.691706,Other,25.0,fast eerie lights ripping through the sky in a odd pattern without making any kind of noise.
56559,1971-07-15 14:00:00,2013-12-05,1971,July,14,Summer,,,,,19.491411,132.55096,Cigar,420.0,navy ship meets ufo mother ship at sea.
56580,1974-07-15 02:00:00,2004-06-18,1974,July,2,Summer,,,,,34.553128,18.048011,Unknown,1800.0,underwater light outruns one of the us navys fastest ships and the coverup that insues
56982,2002-07-15 03:20:00,2002-07-26,2002,July,3,Summer,,United Kingdom,England,,50.8,-0.366667,Light,180.0,white light diamond shape moving from west to east along the south coast.light was continuously moving in various directions and no tra
56985,2002-07-15 05:00:00,2004-11-02,2002,July,5,Summer,,United Kingdom,England,,50.85,0.6,Light,5.0,slow moving bright ball of light like a white  flair
57350,2005-07-16 18:00:00,2005-09-02,2005,July,18,Summer,FRA,Jersey,,Carrefour Selous,49.214439,-2.13125,Light,1.0,standing in garden and witnessed a bright orange orb about the size of a golf/tennis ball fly passed and away from me at close proximi
57611,2008-07-17 20:37:00,2008-08-12,2008,July,20,Summer,CHN,China,Shanghai,Huamu Subdistrict,31.221959,121.544721,Triangle,1740.0,'v' shaped object with multi color lights over shanghai pudong sky.
58054,2006-07-19 00:00:00,2006-10-30,2006,July,0,Summer,IND,India,,Chandigarh,30.733315,76.779418,Disk,20.0,my friends and i were sitting in the park when i while talking noticed a circilar disk sway around a building next door . i told friend
58074,2007-07-19 20:30:00,2007-08-07,2007,July,20,Summer,AUS,Australia,,North Canberra,-35.27603,149.13435,Formation,10.0,two orange maneuvering objects seen streaking overhead.
58114,2010-07-19 22:45:00,2010-07-28,2010,July,22,Summer,TUR,Turkey,,Çankaya,39.92077,32.85411,Light,1500.0,ankarada ufo  ((nuforc note:  ankara ufo.  can anyone translate this for us?  pd))
58433,2010-07-20 15:30:00,2010-07-29,2010,July,15,Summer,MEX,Mexico,,Mexico City,19.24647,-99.10135,Chevron,300.0,a small ovni in mexicos sky
58658,2011-07-21 11:00:00,2011-08-07,2011,July,11,Summer,NOR,Norway,,Oslo,59.913869,10.752245,Cigar,2.0,ufo spotted over oslo norway moments after presumed terrorist attack.
58724,1971-07-02 21:00:00,2000-07-23,1971,July,21,Summer,,,,,-14.599413,-28.673147,Sphere,300.0,after noting a communicaitons failure we observed a large glowing sphere hovering over the ship.
59291,2011-07-23 02:00:00,2011-08-07,2011,July,2,Summer,SVN,Slovenia,,Koper / Capodistria,45.548059,13.730188,Light,60.0,ufo composition seen in slovenia
59414,2004-07-24 20:28:00,2004-07-25,2004,July,20,Summer,MYS,Malaysia,,Kuala Lumpur,3.139003,101.686855,Other,5.0,star shape object moving at high speed in a straight line. blinking and after 5 sec it was blocked from view by heavy clouds. object r
59713,2008-07-25 22:00:00,2008-08-12,2008,July,22,Summer,DEU,Germany,,Berlin,52.516667,13.4,Fireball,60.0,slow moving fireballs over berlin on a hot summer evening.
60108,2003-07-27 16:25:00,2003-08-28,2003,July,16,Summer,PHL,Philippines,,Agus,10.266182,123.997295,Disk,30.0,i am looking at the clear skies near near the airplane path from davao city to cebu city. i was at my verandah in my home when i saw t
60350,2002-07-28 22:30:00,2004-10-27,2002,July,22,Summer,HRV,Croatia,,City of Zagreb,45.815011,15.981919,Unknown,1800.0,ufo like a star
60485,2012-07-28 21:45:00,2012-08-05,2012,July,21,Summer,DEU,Germany,,Berlin,52.516667,13.4,Circle,300.0,four red lights one circular object
60495,2012-07-28 23:55:00,2012-08-05,2012,July,23,Summer,HUN,Hungary,,Budapest,47.497912,19.040235,Formation,300.0,fixed formation of about one hundred bright spots in the night sky
60555,2003-07-29 02:00:00,2006-05-15,2003,July,2,Summer,ROU,Romania,,Bucharest,44.4325,26.103889,Sphere,1200.0,four spheres balancing (like a ballet) in the night
60562,2003-07-29 00:00:00,2006-07-16,2003,July,0,Summer,,,,,-14.599413,-28.673147,Circle,900.0,baseball size lightsone behind the othertravelling in straight line
60638,2009-07-29 23:43:00,2009-08-05,2009,July,23,Summer,TUR,Turkey,,Fatih,41.00527,28.97696,Oval,5.0,its not lie its really ufo
60799,2003-07-30 23:00:00,2005-07-05,2003,July,23,Summer,BHS,The Bahamas,,Nassau,25.08265,-77.318084,Other,1800.0,two cloud like objects.
60839,2007-07-30 03:00:00,2007-08-07,2007,July,3,Summer,NOR,Norway,,Oslo,59.913869,10.752245,Other,60.0,several ufos moving around for 60 seconds over a park.
61070,2006-07-31 15:18:00,2006-12-07,2006,July,15,Summer,,United States,New York,,40.723384,-74.001704,Sphere,1.0,spheres passing soho satelite one million miles from earth
63181,2007-07-06 23:00:00,2007-08-07,2007,July,23,Summer,,,,,-14.599413,-28.673147,Circle,600.0,july 6 2007  aboard the carnival liberty atlantic ocean south of florida keys  observed three round blue/green objects.
63215,2010-07-06 21:30:00,2010-07-10,2010,July,21,Summer,VNM,Vietnam,,Ho Chi Minh City,10.823099,106.629664,Sphere,10800.0,ufo sighting in vietnam
63783,2007-07-08 01:30:00,2007-08-07,2007,July,1,Summer,SVN,Slovenia,,Ljubljana,46.056947,14.505751,Unknown,10.0,dozen flying sparks in a birds flock formation flying across each other.
63823,2010-07-08 21:30:00,2010-08-24,2010,July,21,Summer,,United Kingdom,England,,51.016667,1.0,Egg,600.0,6 flying objects  what were they
63995,2007-07-09 01:30:00,2007-08-07,2007,July,1,Summer,JPN,Japan,,Kanazawa,36.594682,136.625573,Light,30.0,a white light was seen until it accelerated and disappeared.
64287,2005-08-10 23:30:00,2005-12-16,2005,August,23,Summer,,,,,14.540111,-74.967637,Light,45.0,from a cruise ship balcony my stargazing wife and i saw a 'star' streak across the sky stop zig zag erratically and disappear.
64753,1961-08-01 02:00:00,2001-11-20,1961,August,2,Summer,,Philippines,Bataan,,14.791058,120.239734,Circle,1800.0,looking east about 10 to 15 degrees above the horizon i saw this starlike object at a very high speed. there was only one light which
64791,1969-08-01 20:00:00,2005-04-16,1969,August,20,Summer,DEU,Germany,,Berlin,52.516667,13.4,Unknown,300.0,professional airline pilots sighting ufo over east germany
64865,1984-08-01 02:30:00,2007-06-12,1984,August,2,Summer,BHS,The Bahamas,,Nassau,25.03428,-77.39628,Cigar,180.0,myself and another person witnessed two 'ghost rockets' while onboard a ship at sea
64944,1996-08-01 22:00:00,2005-09-02,1996,August,22,Summer,JPN,Japan,,Naha,26.212401,127.680932,,120.0,i had a close encounter of the third kind while in the marines in okinawa japan in 96
65100,2006-08-01 23:30:00,2006-10-30,2006,August,23,Summer,HRV,Croatia,,City of Zagreb,45.815011,15.981919,,1800.0,3 object 3 triangle
65601,1987-08-13 20:00:00,2000-01-07,1987,August,20,Summer,TWN,Taiwan,,Taipei,25.091075,121.559834,Cigar,180.0,walking home with my sister after our english class saw an orange object flying over some apt. buildings.
65824,2012-08-13 17:30:00,2014-02-21,2012,August,17,Summer,TWN,Taiwan,,Taipei,25.091075,121.559834,Fireball,120.0,2 bright orange glowing balls hovering over taipei taiwan at a low altitude.
65926,2002-08-14 02:58:00,2002-08-16,2002,August,2,Summer,,,,,-14.599413,-28.673147,Light,13.0,satellite-like object seen manuvering s-turns over atlantic ocean near nassau bahamas.
66675,2005-08-15 22:30:00,2006-10-30,2005,August,22,Summer,,Netherlands,Groningen,,53.219384,6.566502,Circle,60.0,groningen the netherlands
66885,1990-08-16 20:00:00,2005-05-11,1990,August,20,Summer,KOR,South Korea,,Jung-gu,37.566535,126.977969,Light,9.0,a bright small light coming toward at me very slowly.
67420,2002-08-18 23:08:00,2002-08-28,2002,August,23,Summer,,United Kingdom,England,,50.783333,-0.466667,Triangle,600.0,1 triangle shaped craftbigto far to see what colour .moved in ziping motion.ps one object may have been droped.
67714,2005-08-19 04:30:00,2005-10-11,2005,August,4,Summer,JPN,Japan,,Fukuoka,33.590355,130.401716,Unknown,10.0,eight very faint greenish lights in a 'v' shaped form. one light was on the corner of the 'v' four on one side and three on the other.
68020,2003-08-20 13:45:00,2003-09-09,2003,August,13,Summer,,,,,41.934977,50.668945,Oval,20.0,on august 20 2003   at 1.45 pm (sunshine) me and my cousin were driving along the caspian sea from chaloos(small beach city) to shahs
68058,2004-08-20 22:15:00,2004-10-27,2004,August,22,Summer,,,,,41.85509,17.290284,Formation,420.0,triangle of lights moving in a straight line across the agean sea almost west-to-east.
68274,2001-08-21 01:00:00,2004-06-04,2001,August,1,Summer,GRC,Greece,,,39.019184,25.268555,Light,50.0,three light spots converging to centre and disappearing at amazing speed
68301,2003-08-21 21:29:00,2003-09-09,2003,August,21,Summer,,,,,-14.599413,-28.673147,Unknown,600.0,ufo sighting 17 miles into the atlantic ocean
68303,2003-08-21 23:00:00,2003-08-28,2003,August,23,Summer,JPN,Japan,Osaka Prefecture,Osaka,34.693738,135.502165,Changing,30.0,bright light changed into 3 redish colored lights moving into a triangle shape.
68589,2006-08-02 02:30:00,2006-10-30,2006,August,2,Summer,,United Kingdom,England,,50.583333,-3.4,Diamond,3.0,bright green light over exmouth england.
68845,2007-08-22 21:00:00,2007-10-08,2007,August,21,Summer,KOR,South Korea,,Sinjang-dong,37.075533,127.054377,Sphere,5.0,mysterious orb seen over songtan south korea
68979,2000-08-23 16:00:00,2000-09-17,2000,August,16,Summer,MYS,Malaysia,,Kuala Lumpur,3.139003,101.686855,Other,2.0,there was only one objectit was like falling down while the time it falling down it shown a v shape i believe it was a ufo becau
68982,2000-08-23 20:10:00,2000-09-17,2000,August,20,Summer,TUR,Turkey,,Fatih,41.00527,28.97696,Fireball,10.0,on wednesday evening after the earthquake which happened at time 16:41 at hendek ankara we were driving in atasehir  where is at t
69012,2003-08-23 20:00:00,2003-09-09,2003,August,20,Summer,JPN,Japan,,Sukagawa,37.292893,140.356975,Disk,120.0,saw a bright light then the light changed to three red flashing lights.
69040,2006-08-23 20:30:00,2006-10-30,2006,August,20,Summer,JPN,Japan,,Kobe,34.690083,135.195511,Light,60.0,well it was 8:30pm in kobe japanwhen my son and i were looking at stars and saw a light .it look like the n star so i lookt for red f
69073,2008-08-23 22:55:00,2008-10-31,2008,August,22,Summer,DEU,Germany,,Berlin,52.516667,13.4,Circle,15.0,august 23  berlingermany at 22:55 ca. sphere or saucer sandy in color 'flat matt' silent moving in straight line very fast
69582,2009-08-25 21:00:00,2009-12-12,2009,August,21,Summer,JPN,Japan,,Adachi,35.775664,139.804479,Light,300.0,a very unusual light in the skies of japan.
69682,2013-08-25 16:00:00,2013-12-02,2013,August,16,Summer,,United Kingdom,England,,52.633333,1.75,Sphere,4.0,i have taken picture of the sun hiding in the fogs.  there was a sphere light next to the sun.  ((nuforc note:  lens flare.  pd))
69775,2005-08-26 01:00:00,2005-10-11,2005,August,1,Summer,BHS,The Bahamas,,Savannah Sound,25.1,-76.133333,Light,15.0,august  carribbean cruise includes a ufo sighting off starboard
69784,2006-08-26 03:30:00,2006-10-30,2006,August,3,Summer,,,,,-14.599413,-28.673147,Light,300.0,bright light changing colors sitting still in the sky for 3-4 minutes and then moving slowly and disapperaing in front of our plane.
69930,2002-08-27 02:30:00,2007-02-24,2002,August,2,Summer,,,,,14.540111,-74.967637,Triangle,300.0,multi-light triangle shaped ufo over caribbean ocean as viewed from a cruise ship.
70223,2006-08-28 02:30:00,2006-10-30,2006,August,2,Summer,TUR,Turkey,,Efeler,37.856041,27.841631,Diamond,180.0,shining point moves like a crazy
70392,2003-08-29 10:30:00,2003-09-04,2003,August,10,Summer,NLD,Netherlands,,,12.16957,-68.99002,Light,120.0,lights in the sky over curacao
70563,1999-08-30 20:45:00,1999-10-02,1999,August,20,Summer,JPN,Japan,,Naha,26.212401,127.680932,Egg,120.0,sitting under the stars and suddenly 2 objects appeared as they split into two different directions at abnormal speed. there was an pla
70642,2004-08-30 10:00:00,2004-09-01,2004,August,10,Summer,,,,,-14.599413,-28.673147,Unknown,5.0,beacon type flashes over the atlantic (pilot report)
70713,2010-08-30 22:00:00,2010-08-30,2010,August,22,Summer,,United Kingdom,Northern Ireland,,54.1,-5.883333,Fireball,300.0,orange light with no noise flying level then climbing rapidly.
70742,2012-08-30 21:00:00,2012-09-24,2012,August,21,Summer,ROU,Romania,,Bucharest,44.4325,26.103889,Light,300.0,objects of orange color were moving silently linearly and relatively moderate speed from east to west. they appear from now where a
70972,2011-08-31 21:00:00,2011-10-10,2011,August,21,Summer,TTO,Trinidad and Tobago,,Arima,10.616667,-61.266667,Fireball,120.0,10 fireballs seen flying in a straight line accross trinidad
71325,2001-08-04 01:30:00,2001-08-05,2001,August,1,Summer,,United Kingdom,England,,50.8,-0.366667,Diamond,3600.0,u.f.o in surry for 1 hour
71400,2007-08-04 23:15:00,2007-08-07,2007,August,23,Summer,,United Kingdom,England,,50.8,-0.366667,Circle,300.0,circular light zig-zagging across the sky
71764,1959-08-06 20:30:00,2008-01-21,1959,August,20,Summer,MEX,Mexico,,Mexico City,19.432608,-99.133208,Formation,60.0,direction: west to east seven lights type foo fighter (intense white neon light) in triangle formation never ever seen speed. due to t
72081,2004-08-07 00:30:00,2004-08-11,2004,August,0,Summer,IDN,Indonesia,,Kelapa Gading Barat,-6.15129,106.89078,Oval,120.0,morphing glowing orange oval object seen on a flight from jakarta to tokyo
72351,2002-08-08 18:35:00,2002-08-16,2002,August,18,Summer,AUS,Australia,,North Canberra,-35.27603,149.13435,Light,120.0,two balls of light one after the other from the same star cluster. both at high speed going in different directions
72673,2008-08-09 22:50:00,2008-08-12,2008,August,22,Summer,DEU,Germany,,Berlin,52.6,13.433333,Light,60.0,bright orange lights moving quite fast at about 500 meters above the ground
72684,2010-08-09 00:30:00,2010-08-24,2010,August,0,Summer,,Germany,North Rhine-Westphalia,,50.933333,6.95,Cylinder,180.0,sighted a formation of 6 2 side by side followed by another 2then 2 more flying single file from north to south over the center of th
72763,1989-09-10 21:10:00,2003-07-16,1989,September,21,Autumn,TUR,Turkey,,Muratpaşa,36.88414,30.70563,Rectangle,180.0,i have never seen such an object in my life  movies and tv.
72897,2006-09-10 21:00:00,2006-10-30,2006,September,21,Autumn,AUS,Australia,,,-25.274398,133.775136,Triangle,600.0,night time drive nightmare.  ((nuforc note:  possible hoax?  we have requested more information and documentation.  pd))
73208,2009-09-11 21:45:00,2009-12-12,2009,September,21,Autumn,,United Kingdom,England,,50.783333,-0.466667,Unknown,5.0,i was out with my telescope tonight...looking in the region of the constellation of cassiopea...if you look at the star shedir 18alp in
73209,2009-09-11 21:55:00,2009-12-12,2009,September,21,Autumn,UKR,Ukraine,,Kyiv,50.4501,30.5234,Fireball,10.0,red light over kiev (ukraine)
73894,2004-09-12 19:12:00,2006-10-30,2004,September,19,Autumn,HRV,Croatia,,City of Zagreb,45.815011,15.981919,Unknown,10.0,photo of ufo
73974,2010-09-12 00:00:00,2010-11-21,2010,September,0,Autumn,PHL,Philippines,,Pala-o,8.228021,124.245242,Oval,10.0,night sky sighting very fast moving craft in iligan city
74538,1966-09-15 01:30:00,2007-10-08,1966,September,1,Autumn,,,,,-8.783195,-124.508523,Unknown,300.0,object in water 2 feet from boat made a straight right turn at high speed
74732,1999-09-15 04:00:00,2001-11-20,1999,September,4,Autumn,BHS,The Bahamas,,Nassau,25.03428,-77.39628,Circle,60.0,carribean sea
74866,2005-09-15 18:30:00,2005-10-11,2005,September,18,Autumn,NLD,Netherlands,,Zions Hill,17.64126,-63.230467,Sphere,120.0,2 lights the size . brightness of venus appeared in the ne sky from 17 38 n 63 13 w. lights lasted about 2 minutes disappeared.
75429,2012-09-17 05:13:00,2012-09-24,2012,September,5,Autumn,JPN,Japan,,Naha,26.212401,127.680932,Light,1800.0,strange light hovering above kadena airbase
75462,1997-09-18 22:15:00,2001-08-05,1997,September,22,Autumn,QAT,Qatar,,Doha,25.286667,51.533333,Circle,15.0,ufo sighting in a gulf desert
75537,2005-09-18 14:00:00,2005-10-11,2005,September,14,Autumn,,,,,-14.599413,-28.673147,Disk,60.0,lenticular cloud to disc
75673,1996-09-19 23:30:00,1999-11-23,1996,September,23,Autumn,,France,Ile-de-France,,48.856614,2.352222,Oval,420.0,raining / at approx 11.30 or so my wife and i saw a moving oval object behind the clouds ( very clearly ) which was glowing and sudde
76022,1988-09-20 13:00:00,2005-05-11,1988,September,13,Autumn,,,,,-14.599413,-28.673147,Unknown,20.0,the craft was visible at different positions for about 20 seconds at a distance of 3 to 4 miles to 4 to 500 feet.
76065,2000-09-20 22:30:00,2000-12-02,2000,September,22,Autumn,JPN,Japan,,Naha,26.212312,127.679157,Triangle,60.0,a object that flew extremely slow triangular in shape producing no light or sound only reflected light and half a football field big
76260,2013-09-20 19:48:00,2013-10-23,2013,September,19,Autumn,IND,India,,Chandigarh,30.733315,76.779418,Triangle,180.0,saw ufo in chandigarh india while i was sleeping alone at the terrace at night.
76278,1988-09-21 03:00:00,2005-05-11,1988,September,3,Autumn,,,,,-14.599413,-28.673147,Fireball,15.0,the light clearly lit up the bow of the vessel where no light should have been in the middle of the atlantic.
76377,2006-09-21 04:00:00,2006-10-30,2006,September,4,Autumn,CUB,Cayman Islands,,,19.32217,-81.240869,Light,60.0,moving lights underwater next to cruise ship in caribbean.
76506,2013-09-21 01:15:00,2013-09-30,2013,September,1,Autumn,MYS,Malaysia,,Kuala Lumpur,3.139003,101.686855,Flash,10.0,glowing snowball streak across the sky no sound.
76833,1999-09-22 21:00:00,2000-08-19,1999,September,21,Autumn,CHN,China,Shanghai,Nanjingdonglu Subdistrict,31.230416,121.473701,Teardrop,30.0,picture of ufo taken accidentaly
77004,2010-09-22 22:30:00,2010-11-21,2010,September,22,Autumn,,,,,-14.599413,-28.673147,Light,120.0,ufo?...bouncing light then the large object that seemed to be dropping things off of it see the videos i captured some of the scenes
77413,2007-09-24 22:00:00,2007-10-08,2007,September,22,Autumn,CHN,China,Shanghai,Nanjingdonglu Subdistrict,31.230416,121.473701,Triangle,7.0,a small triangualr craft with bright red blue and yellow lights 4 to 5 per side moving slowing at a few thousand feet altitude
77419,2008-09-24 17:40:00,2009-06-09,2008,September,17,Autumn,JPN,Japan,,Fujieda,34.867367,138.257458,Egg,60.0,two strange object in shizuoka-ken japan.
77595,2005-09-25 18:45:00,2005-10-11,2005,September,18,Autumn,JPN,Japan,,Shinjuku,35.689488,139.691706,Triangle,5.0,as i was looking up the sky i noticed a black triangle shape flying object with three amber color round light source on all corners fly
78417,2003-09-29 23:30:00,2003-10-07,2003,September,23,Autumn,ROU,Romania,,Bucharest,44.4325,26.103889,Triangle,10.0,looked at a bright starlooked againstar became  a very big golden triangle which didnt move at allwent to get video camerawhen i wa
78594,1995-09-30 23:15:00,2004-10-27,1995,September,23,Autumn,AUS,Australia,,North Canberra,-35.27603,149.13435,Light,60.0,strange light seen over canberra australia
78682,2005-09-30 19:35:00,2005-10-11,2005,September,19,Autumn,MNG,Mongolia,,Ulaanbaatar,47.92,106.92,Disk,180.0,ufo over ulaanbaatar mongolia
78894,2004-09-03 14:54:00,2004-09-09,2004,September,14,Autumn,KOR,South Korea,,Yangjeong-dong,35.179554,129.075642,Chevron,2.0,it has dark brown color an empennage-shaped wing above the body but absolutely not the aircraft as far as i know.
78921,2006-09-03 18:22:00,2006-12-07,2006,September,18,Autumn,,Denmark,North Denmark Region,,57.04882,9.921747,Circle,180.0,small white object flew a bit slow.
79534,2002-09-06 22:00:00,2002-09-13,2002,September,22,Autumn,KOR,South Korea,,Jochon-dong,35.967677,126.736629,Triangle,60.0,triangular cloud like shape
